                time                Date            Rainfall       Inifiltration          Runoff@end        WaterStorage       LeftDischarge      RightDischarge
  37737.7917  04/26/2003        0.0000       -0.3742        0.0000        0.0000        0.0000        0.0000
  37737.8333  04/26/2003        0.0000       -0.2841        0.0000        0.0000        0.0000        0.0000
  37737.8750  04/26/2003        0.0000       -0.2200        0.0000        0.0000        0.0000        0.0000
  37737.9167  04/26/2003        0.0000       -0.1886        0.0000        0.0000        0.0000        0.0000
  37737.9583  04/26/2003        0.0000       -0.1528        0.0000        0.0000        0.0000        0.0000
  37738.0000  04/27/2003        0.0000       -0.1280        0.0000        0.0000        0.0000        0.0000
  37738.0417  04/27/2003        0.0000       -0.1138        0.0000        0.0000        0.0000        0.0000
  37738.0833  04/27/2003        0.0000       -0.0975        0.0000        0.0000        0.0000        0.0000
  37738.1250  04/27/2003        0.0000       -0.0918        0.0000        0.0000        0.0000        0.0000
  37738.1667  04/27/2003        0.0000       -0.0912        0.0000        0.0000        0.0000        0.0000
  37738.2083  04/27/2003        0.0000       -0.0831        0.0000        0.0000        0.0000        0.0000
  37738.2500  04/27/2003        0.0000       -0.0749        0.0000        0.0000        0.0000        0.0000
  37738.2917  04/27/2003        0.0000       -0.1242        0.0000        0.0000        0.0000        0.0000
  37738.3333  04/27/2003        0.0000       -0.3728        0.0000        0.0000        0.0000        0.0000
  37738.3750  04/27/2003        0.0000       -0.7677        0.0000        0.0000        0.0000        0.0000
  37738.4167  04/27/2003        0.0000       -0.7751        0.0000        0.0000        0.0000        0.0000
  37738.4583  04/27/2003        0.0000       -0.7751        0.0000        0.0000        0.0000        0.0000
  37738.5000  04/27/2003        0.0000       -0.7751        0.0000        0.0000        0.0000        0.0000
  37738.5417  04/27/2003        0.0000       -0.7751        0.0000        0.0000        0.0000        0.0000
  37738.5833  04/27/2003        0.0000       -0.7751        0.0000        0.0000        0.0000        0.0000
  37738.6250  04/27/2003        0.0000       -0.7751        0.0000        0.0000        0.0000        0.0000
  37738.6667  04/27/2003        0.0000       -0.7751        0.0000        0.0000        0.0000        0.0000
  37738.7083  04/27/2003        0.0000       -0.7751        0.0000        0.0000        0.0000        0.0000
  37738.7500  04/27/2003        0.0000       -0.7751        0.0000        0.0000        0.0000        0.0000
  37738.7917  04/27/2003        0.0000       -0.7751        0.0000        0.0000        0.0000        0.0000
  37738.8333  04/27/2003        0.0000       -0.6799        0.0000        0.0000        0.0000        0.0000
  37738.8750  04/27/2003        0.0000       -0.3962        0.0000        0.0000        0.0000        0.0000
  37738.9167  04/27/2003        0.0000       -0.3534        0.0000        0.0000        0.0000        0.0000
  37738.9583  04/27/2003        0.0000       -0.3297        0.0000        0.0000        0.0000        0.0000
  37739.0000  04/28/2003        0.0000       -0.2836        0.0000        0.0000        0.0000        0.0000
  37739.0417  04/28/2003        0.0000       -0.1920        0.0000        0.0000        0.0000        0.0000
  37739.0833  04/28/2003        1.4859        1.3670        0.0000        0.0000        0.0000        0.0000
  37739.1250  04/28/2003        5.6617        5.6104        0.0000        0.0000        0.0000        0.0000
  37739.1667  04/28/2003        4.6037        4.5684        0.0000        0.0000        0.0000        0.0000
  37739.2083  04/28/2003        1.1906        1.1560        0.0000        0.0000        0.0000        0.0000
  37739.2500  04/28/2003        0.0000       -0.0356        0.0000        0.0000        0.0000        0.0000
  37739.2917  04/28/2003        0.0000       -0.1697        0.0000        0.0000        0.0000        0.0000
  37739.3333  04/28/2003        0.0000       -0.6537        0.0000        0.0000        0.0000        0.0000
  37739.3750  04/28/2003        0.0000       -1.1289        0.0000        0.0000        0.0000        0.0000
  37739.4167  04/28/2003        0.0000       -1.8410        0.0000        0.0000        0.0000        0.0000
  37739.4583  04/28/2003        0.0000       -2.3698        0.0000        0.0000        0.0000        0.0000
  37739.5000  04/28/2003        0.0000       -2.6325        0.0000        0.0000        0.0000        0.0000
  37739.5417  04/28/2003        0.0000       -2.6321        0.0000        0.0000        0.0000        0.0000
  37739.5833  04/28/2003        0.0000       -2.6321        0.0000        0.0000        0.0000        0.0000
  37739.6250  04/28/2003        0.0000       -2.6321        0.0000        0.0000        0.0000        0.0000
  37739.6667  04/28/2003        0.0000       -2.6321        0.0000        0.0000        0.0000        0.0000
  37739.7083  04/28/2003        0.0000       -2.6321        0.0000        0.0000        0.0000        0.0000
  37739.7500  04/28/2003        0.0000       -2.0182        0.0000        0.0000        0.0000        0.0000
  37739.7917  04/28/2003        0.0000       -0.2586        0.0000        0.0000        0.0000        0.0000
  37739.8333  04/28/2003        0.0000       -0.2109        0.0000        0.0000        0.0000        0.0000
  37739.8750  04/28/2003        0.0000       -0.1930        0.0000        0.0000        0.0000        0.0000
  37739.9167  04/28/2003        0.0000       -0.1701        0.0000        0.0000        0.0000        0.0000
  37739.9583  04/28/2003        0.0000       -0.1553        0.0000        0.0000        0.0000        0.0000
  37740.0000  04/29/2003        0.0000       -0.1615        0.0000        0.0000        0.0000        0.0000
  37740.0417  04/29/2003        0.0000       -0.2650        0.0000        0.0000        0.0000        0.0000
  37740.0833  04/29/2003        0.0000       -0.3333        0.0000        0.0000        0.0000        0.0000
  37740.1250  04/29/2003        0.0000       -0.4145        0.0000        0.0000        0.0000        0.0000
  37740.1667  04/29/2003        0.0000       -0.4611        0.0000        0.0000        0.0000        0.0000
  37740.2083  04/29/2003        0.0000       -0.4952        0.0000        0.0000        0.0000        0.0000
  37740.2500  04/29/2003        4.0862        3.6800        0.0000        0.0000        0.0000        0.0000
  37740.2917  04/29/2003       17.1275       16.9692        0.0000        0.0000        0.0000        0.0000
  37740.3333  04/29/2003       31.4196       31.4021        0.0000        0.0000        0.0000        0.0000
  37740.3750  04/29/2003       28.3479       26.7908        2.2628        0.3559        0.0000        2.2628
  37740.4167  04/29/2003        4.4705        4.7894        0.4896        0.0000        0.0000        0.4896
  37740.4583  04/29/2003        0.0000       -1.5087        0.0000        0.0000        0.0000        0.0000
  37740.5000  04/29/2003        0.0000       -1.5434        0.0000        0.0000        0.0000        0.0000
  37740.5417  04/29/2003        0.0000       -2.2973        0.0000        0.0000        0.0000        0.0000
  37740.5833  04/29/2003        0.0000       -1.7057        0.0000        0.0000        0.0000        0.0000
  37740.6250  04/29/2003        0.0000       -1.5015        0.0000        0.0000        0.0000        0.0000
  37740.6667  04/29/2003        0.0000       -1.1351        0.0000        0.0000        0.0000        0.0000
  37740.7083  04/29/2003        0.0000       -0.7387        0.0000        0.0000        0.0000        0.0000
  37740.7500  04/29/2003        0.0000       -0.2796        0.0000        0.0000        0.0000        0.0000
  37740.7917  04/29/2003        0.0000       -0.2030        0.0000        0.0000        0.0000        0.0000
  37740.8333  04/29/2003        0.0000       -0.1685        0.0000        0.0000        0.0000        0.0000
  37740.8750  04/29/2003        0.0000       -0.1572        0.0000        0.0000        0.0000        0.0000
  37740.9167  04/29/2003        0.0000       -0.1285        0.0000        0.0000        0.0000        0.0000
  37740.9583  04/29/2003        0.0000       -0.1035        0.0000        0.0000        0.0000        0.0000
  37741.0000  04/30/2003        0.0000       -0.0804        0.0000        0.0000        0.0000        0.0000
  37741.0417  04/30/2003        0.0000       -0.0696        0.0000        0.0000        0.0000        0.0000
  37741.0833  04/30/2003        0.0000       -0.0898        0.0000        0.0000        0.0000        0.0000
  37741.1250  04/30/2003        0.0000       -0.0928        0.0000        0.0000        0.0000        0.0000
  37741.1667  04/30/2003        0.0000       -0.0910        0.0000        0.0000        0.0000        0.0000
  37741.2083  04/30/2003        0.9906        0.8940        0.0000        0.0000        0.0000        0.0000
  37741.2500  04/30/2003        5.5436        5.4873        0.0000        0.0000        0.0000        0.0000
  37741.2917  04/30/2003        7.7533        7.5245        0.0000        0.0000        0.0000        0.0000
  37741.3333  04/30/2003        0.0000       -0.9058        0.0000        0.0000        0.0000        0.0000
  37741.3750  04/30/2003        0.0000       -1.1127        0.0000        0.0000        0.0000        0.0000
  37741.4167  04/30/2003        0.0000       -0.7884        0.0000        0.0000        0.0000        0.0000
  37741.4583  04/30/2003        0.0000       -0.7097        0.0000        0.0000        0.0000        0.0000
  37741.5000  04/30/2003        0.0000       -0.2940        0.0000        0.0000        0.0000        0.0000
  37741.5417  04/30/2003        0.0000       -0.2819        0.0000        0.0000        0.0000        0.0000
  37741.5833  04/30/2003        0.0000       -0.1845        0.0000        0.0000        0.0000        0.0000
  37741.6250  04/30/2003        0.0000       -0.1406        0.0000        0.0000        0.0000        0.0000
  37741.6667  04/30/2003        0.0000       -0.1240        0.0000        0.0000        0.0000        0.0000
  37741.7083  04/30/2003        0.0000       -0.0581        0.0000        0.0000        0.0000        0.0000
  37741.7500  04/30/2003        0.0000       -0.0272        0.0000        0.0000        0.0000        0.0000
  37741.7917  04/30/2003        0.0000       -0.0151        0.0000        0.0000        0.0000        0.0000
  37741.8333  04/30/2003        0.0000       -0.0151        0.0000        0.0000        0.0000        0.0000
  37741.8750  04/30/2003        0.0000       -0.0167        0.0000        0.0000        0.0000        0.0000
  37741.9167  04/30/2003        0.0000       -0.0198        0.0000        0.0000        0.0000        0.0000
  37741.9583  04/30/2003        0.0000       -0.0148        0.0000        0.0000        0.0000        0.0000
  37742.0000  05/01/2003        0.0000       -0.0135        0.0000        0.0000        0.0000        0.0000
  37742.0417  05/01/2003        0.0000       -0.0098        0.0000        0.0000        0.0000        0.0000
  37742.0833  05/01/2003        0.0000       -0.0097        0.0000        0.0000        0.0000        0.0000
  37742.1250  05/01/2003        0.0000       -0.0097        0.0000        0.0000        0.0000        0.0000
  37742.1667  05/01/2003        0.0000       -0.0096        0.0000        0.0000        0.0000        0.0000
  37742.2083  05/01/2003        0.0000       -0.0105        0.0000        0.0000        0.0000        0.0000
  37742.2500  05/01/2003        0.0000       -0.0143        0.0000        0.0000        0.0000        0.0000
  37742.2917  05/01/2003        0.0000       -0.1034        0.0000        0.0000        0.0000        0.0000
  37742.3333  05/01/2003        0.0000       -0.4342        0.0000        0.0000        0.0000        0.0000
  37742.3750  05/01/2003        0.0000       -0.7130        0.0000        0.0000        0.0000        0.0000
  37742.4167  05/01/2003        0.0000       -0.9514        0.0000        0.0000        0.0000        0.0000
  37742.4583  05/01/2003        0.0000       -1.6324        0.0000        0.0000        0.0000        0.0000
  37742.5000  05/01/2003        0.0000       -1.9709        0.0000        0.0000        0.0000        0.0000
  37742.5417  05/01/2003        0.0000       -1.6363        0.0000        0.0000        0.0000        0.0000
  37742.5833  05/01/2003        0.0000       -1.3427        0.0000        0.0000        0.0000        0.0000
  37742.6250  05/01/2003        0.0000       -0.9819        0.0000        0.0000        0.0000        0.0000
  37742.6667  05/01/2003        0.0000       -0.9231        0.0000        0.0000        0.0000        0.0000
  37742.7083  05/01/2003        0.0000       -0.7649        0.0000        0.0000        0.0000        0.0000
  37742.7500  05/01/2003        0.0000       -0.3145        0.0000        0.0000        0.0000        0.0000
  37742.7917  05/01/2003        0.0000       -0.1517        0.0000        0.0000        0.0000        0.0000
  37742.8333  05/01/2003        0.0000       -0.1173        0.0000        0.0000        0.0000        0.0000
  37742.8750  05/01/2003        0.0000       -0.1127        0.0000        0.0000        0.0000        0.0000
  37742.9167  05/01/2003        0.0000       -0.1003        0.0000        0.0000        0.0000        0.0000
  37742.9583  05/01/2003        0.0000       -0.1107        0.0000        0.0000        0.0000        0.0000
  37743.0000  05/02/2003        0.0000       -0.0975        0.0000        0.0000        0.0000        0.0000
  37743.0417  05/02/2003        0.0000       -0.0429        0.0000        0.0000        0.0000        0.0000
  37743.0833  05/02/2003        0.0000       -0.0288        0.0000        0.0000        0.0000        0.0000
  37743.1250  05/02/2003        0.0000       -0.0179        0.0000        0.0000        0.0000        0.0000
  37743.1667  05/02/2003        0.0000       -0.0107        0.0000        0.0000        0.0000        0.0000
  37743.2083  05/02/2003        0.0000       -0.0131        0.0000        0.0000        0.0000        0.0000
  37743.2500  05/02/2003        0.0000       -0.0331        0.0000        0.0000        0.0000        0.0000
  37743.2917  05/02/2003        0.0000       -0.1749        0.0000        0.0000        0.0000        0.0000
  37743.3333  05/02/2003        0.0000       -0.5859        0.0000        0.0000        0.0000        0.0000
  37743.3750  05/02/2003        0.0000       -1.2312        0.0000        0.0000        0.0000        0.0000
  37743.4167  05/02/2003        0.0000       -2.0943        0.0000        0.0000        0.0000        0.0000
  37743.4583  05/02/2003        0.0000       -2.4401        0.0000        0.0000        0.0000        0.0000
  37743.5000  05/02/2003        0.0000       -2.3584        0.0000        0.0000        0.0000        0.0000
  37743.5417  05/02/2003        0.0000       -2.3216        0.0000        0.0000        0.0000        0.0000
  37743.5833  05/02/2003        0.0000       -2.3076        0.0000        0.0000        0.0000        0.0000
  37743.6250  05/02/2003        0.0000       -2.3876        0.0000        0.0000        0.0000        0.0000
  37743.6667  05/02/2003        0.0000       -1.6567        0.0000        0.0000        0.0000        0.0000
  37743.7083  05/02/2003        0.0000       -1.0340        0.0000        0.0000        0.0000        0.0000
  37743.7500  05/02/2003        0.0000       -0.6602        0.0000        0.0000        0.0000        0.0000
  37743.7917  05/02/2003        0.0000       -0.2358        0.0000        0.0000        0.0000        0.0000
  37743.8333  05/02/2003        0.0000       -0.1846        0.0000        0.0000        0.0000        0.0000
  37743.8750  05/02/2003        0.0000       -0.1607        0.0000        0.0000        0.0000        0.0000
  37743.9167  05/02/2003        0.0000       -0.0887        0.0000        0.0000        0.0000        0.0000
  37743.9583  05/02/2003        0.0000       -0.0765        0.0000        0.0000        0.0000        0.0000
  37744.0000  05/03/2003        0.0000       -0.1088        0.0000        0.0000        0.0000        0.0000
  37744.0417  05/03/2003        0.0000       -0.1867        0.0000        0.0000        0.0000        0.0000
  37744.0833  05/03/2003        0.0000       -0.1051        0.0000        0.0000        0.0000        0.0000
  37744.1250  05/03/2003        0.0000       -0.0632        0.0000        0.0000        0.0000        0.0000
  37744.1667  05/03/2003        0.0000       -0.0310        0.0000        0.0000        0.0000        0.0000
  37744.2083  05/03/2003        0.0000       -0.0204        0.0000        0.0000        0.0000        0.0000
  37744.2500  05/03/2003        0.0000       -0.0772        0.0000        0.0000        0.0000        0.0000
  37744.2917  05/03/2003        0.0000       -0.4191        0.0000        0.0000        0.0000        0.0000
  37744.3333  05/03/2003        0.0000       -1.1268        0.0000        0.0000        0.0000        0.0000
  37744.3750  05/03/2003        0.0000       -1.8855        0.0000        0.0000        0.0000        0.0000
  37744.4167  05/03/2003        0.0000       -2.5290        0.0000        0.0000        0.0000        0.0000
  37744.4583  05/03/2003        0.0000       -2.7752        0.0000        0.0000        0.0000        0.0000
  37744.5000  05/03/2003        0.0000       -3.0222        0.0000        0.0000        0.0000        0.0000
  37744.5417  05/03/2003        0.0000       -3.0221        0.0000        0.0000        0.0000        0.0000
  37744.5833  05/03/2003        0.0000       -3.0221        0.0000        0.0000        0.0000        0.0000
  37744.6250  05/03/2003        0.0000       -3.0221        0.0000        0.0000        0.0000        0.0000
  37744.6667  05/03/2003        0.0000       -3.0221        0.0000        0.0000        0.0000        0.0000
  37744.7083  05/03/2003        0.0000       -3.0221        0.0000        0.0000        0.0000        0.0000
  37744.7500  05/03/2003        0.0000       -2.4533        0.0000        0.0000        0.0000        0.0000
  37744.7917  05/03/2003        0.0000       -0.8046        0.0000        0.0000        0.0000        0.0000
  37744.8333  05/03/2003        0.0000       -0.6950        0.0000        0.0000        0.0000        0.0000
  37744.8750  05/03/2003        0.0000       -0.6104        0.0000        0.0000        0.0000        0.0000
  37744.9167  05/03/2003        0.0000       -0.5816        0.0000        0.0000        0.0000        0.0000
  37744.9583  05/03/2003        0.0000       -0.6145        0.0000        0.0000        0.0000        0.0000
  37745.0000  05/04/2003        0.0000       -0.5460        0.0000        0.0000        0.0000        0.0000
  37745.0417  05/04/2003        0.0000       -0.1933        0.0000        0.0000        0.0000        0.0000
  37745.0833  05/04/2003        8.9154        8.7531        0.0000        0.0000        0.0000        0.0000
  37745.1250  05/04/2003       33.4316       33.3264        0.0000        0.0000        0.0000        0.0000
  37745.1667  05/04/2003        2.5360        2.5186        0.0000        0.0000        0.0000        0.0000
  37745.2083  05/04/2003        6.6080        6.5815        0.0000        0.0000        0.0000        0.0000
  37745.2500  05/04/2003       13.9700       13.9440        0.0000        0.0000        0.0000        0.0000
  37745.2917  05/04/2003       16.0115       14.4336        0.0000        0.0000        0.0000        0.0000
  37745.3333  05/04/2003       30.7049       15.3877        2.6693        0.3750        0.0000        2.6693
  37745.3750  05/04/2003       37.8619       12.4054       20.6952        0.3725        0.0000       20.6952
  37745.4167  05/04/2003        2.5003        7.5653        9.3814        0.0000        0.0000        9.3814
  37745.4583  05/04/2003        0.0000        5.2917        0.0000        0.0000        0.0000        0.0000
  37745.5000  05/04/2003        0.0000        5.1921        0.0000        0.0000        0.0000        0.0000
  37745.5417  05/04/2003        0.0000        5.1095        0.0000        0.0000        0.0000        0.0000
  37745.5833  05/04/2003       17.1450        7.3300        0.0000        0.0000        0.0000        0.0000
  37745.6250  05/04/2003       49.7205        8.7946       25.2750        0.3735        0.0000       25.2750
  37745.6667  05/04/2003        0.0000        1.5413        4.0266        0.0000        0.0000        4.0266
  37745.7083  05/04/2003        0.0000       -0.4412        0.0000        0.0000        0.0000        0.0000
  37745.7500  05/04/2003        0.0000       -0.4974        0.0000        0.0000        0.0000        0.0000
  37745.7917  05/04/2003        0.0000       -0.0110        0.0000        0.0000        0.0000        0.0000
  37745.8333  05/04/2003        0.0000       -0.0086        0.0000        0.0000        0.0000        0.0000
  37745.8750  05/04/2003        0.0000       -0.0072        0.0000        0.0000        0.0000        0.0000
  37745.9167  05/04/2003        0.0000       -0.0086        0.0000        0.0000        0.0000        0.0000
  37745.9583  05/04/2003        0.0000       -0.0108        0.0000        0.0000        0.0000        0.0000
  37746.0000  05/05/2003        0.0000       -0.0085        0.0000        0.0000        0.0000        0.0000
  37746.0417  05/05/2003        0.0000       -0.0117        0.0000        0.0000        0.0000        0.0000
  37746.0833  05/05/2003        0.0000       -0.0115        0.0000        0.0000        0.0000        0.0000
  37746.1250  05/05/2003        0.0000       -0.0110        0.0000        0.0000        0.0000        0.0000
  37746.1667  05/05/2003        0.0000       -0.0108        0.0000        0.0000        0.0000        0.0000
  37746.2083  05/05/2003        0.0000       -0.0109        0.0000        0.0000        0.0000        0.0000
  37746.2500  05/05/2003        0.0000       -0.0671        0.0000        0.0000        0.0000        0.0000
  37746.2917  05/05/2003        0.0000       -0.4051        0.0000        0.0000        0.0000        0.0000
  37746.3333  05/05/2003        0.0000       -0.8350        0.0000        0.0000        0.0000        0.0000
  37746.3750  05/05/2003        0.0000       -0.5001        0.0000        0.0000        0.0000        0.0000
  37746.4167  05/05/2003        0.0000       -0.3427        0.0000        0.0000        0.0000        0.0000
  37746.4583  05/05/2003        0.0000       -0.8299        0.0000        0.0000        0.0000        0.0000
  37746.5000  05/05/2003        0.0000       -1.2668        0.0000        0.0000        0.0000        0.0000
  37746.5417  05/05/2003        0.0000       -1.4983        0.0000        0.0000        0.0000        0.0000
  37746.5833  05/05/2003        0.0000       -1.4158        0.0000        0.0000        0.0000        0.0000
  37746.6250  05/05/2003        0.0000       -2.0036        0.0000        0.0000        0.0000        0.0000
  37746.6667  05/05/2003        0.0000       -2.2084        0.0000        0.0000        0.0000        0.0000
  37746.7083  05/05/2003        0.0000       -1.7231        0.0000        0.0000        0.0000        0.0000
  37746.7500  05/05/2003        0.0000       -1.0372        0.0000        0.0000        0.0000        0.0000
  37746.7917  05/05/2003        0.0000       -0.4077        0.0000        0.0000        0.0000        0.0000
  37746.8333  05/05/2003        0.0000       -0.1123        0.0000        0.0000        0.0000        0.0000
  37746.8750  05/05/2003        0.0000       -0.0795        0.0000        0.0000        0.0000        0.0000
  37746.9167  05/05/2003        2.8480        2.7848        0.0000        0.0000        0.0000        0.0000
  37746.9583  05/05/2003        8.1058        8.0680        0.0000        0.0000        0.0000        0.0000
  37747.0000  05/06/2003        0.0000       -0.0106        0.0000        0.0000        0.0000        0.0000
  37747.0417  05/06/2003        0.0000       -0.0077        0.0000        0.0000        0.0000        0.0000
  37747.0833  05/06/2003        0.0000       -0.0071        0.0000        0.0000        0.0000        0.0000
  37747.1250  05/06/2003        0.0000       -0.0078        0.0000        0.0000        0.0000        0.0000
  37747.1667  05/06/2003        0.0000       -0.0079        0.0000        0.0000        0.0000        0.0000
  37747.2083  05/06/2003        0.0000       -0.0076        0.0000        0.0000        0.0000        0.0000
  37747.2500  05/06/2003        0.0000       -0.0646        0.0000        0.0000        0.0000        0.0000
  37747.2917  05/06/2003        0.0000       -0.3257        0.0000        0.0000        0.0000        0.0000
  37747.3333  05/06/2003        0.0000       -0.6484        0.0000        0.0000        0.0000        0.0000
  37747.3750  05/06/2003        0.0000       -0.8172        0.0000        0.0000        0.0000        0.0000
  37747.4167  05/06/2003        0.0000       -0.8657        0.0000        0.0000        0.0000        0.0000
  37747.4583  05/06/2003        0.0000       -0.8586        0.0000        0.0000        0.0000        0.0000
  37747.5000  05/06/2003        0.0000       -1.0481        0.0000        0.0000        0.0000        0.0000
  37747.5417  05/06/2003        0.7430        0.3723        0.0000        0.0000        0.0000        0.0000
  37747.5833  05/06/2003        5.4578        5.2526        0.0000        0.0000        0.0000        0.0000
  37747.6250  05/06/2003       12.1158       12.0696        0.0000        0.0000        0.0000        0.0000
  37747.6667  05/06/2003        8.6392        8.6033        0.0000        0.0000        0.0000        0.0000
  37747.7083  05/06/2003        3.6481        3.5887        0.0000        0.0000        0.0000        0.0000
  37747.7500  05/06/2003        0.3524        0.1464        0.0000        0.0000        0.0000        0.0000
  37747.7917  05/06/2003        0.0000       -0.2672        0.0000        0.0000        0.0000        0.0000
  37747.8333  05/06/2003        0.0000       -0.0105        0.0000        0.0000        0.0000        0.0000
  37747.8750  05/06/2003        0.0000       -0.0072        0.0000        0.0000        0.0000        0.0000
  37747.9167  05/06/2003        0.0000       -0.0072        0.0000        0.0000        0.0000        0.0000
  37747.9583  05/06/2003        0.0000       -0.0067        0.0000        0.0000        0.0000        0.0000
  37748.0000  05/07/2003        0.0000       -0.0069        0.0000        0.0000        0.0000        0.0000
  37748.0417  05/07/2003        0.0000       -0.0082        0.0000        0.0000        0.0000        0.0000
  37748.0833  05/07/2003        0.0000       -0.0082        0.0000        0.0000        0.0000        0.0000
  37748.1250  05/07/2003        0.0000       -0.0080        0.0000        0.0000        0.0000        0.0000
  37748.1667  05/07/2003        0.0000       -0.0078        0.0000        0.0000        0.0000        0.0000
  37748.2083  05/07/2003        0.1238        0.1160        0.0000        0.0000        0.0000        0.0000
  37748.2500  05/07/2003        0.3524        0.3012        0.0000        0.0000        0.0000        0.0000
  37748.2917  05/07/2003        0.0000       -0.3352        0.0000        0.0000        0.0000        0.0000
  37748.3333  05/07/2003        0.0000       -0.9569        0.0000        0.0000        0.0000        0.0000
  37748.3750  05/07/2003        0.0000       -1.6340        0.0000        0.0000        0.0000        0.0000
  37748.4167  05/07/2003        0.0000       -2.3108        0.0000        0.0000        0.0000        0.0000
  37748.4583  05/07/2003        0.0000       -2.7674        0.0000        0.0000        0.0000        0.0000
  37748.5000  05/07/2003        0.0000       -3.0494        0.0000        0.0000        0.0000        0.0000
  37748.5417  05/07/2003        0.0000       -3.1501        0.0000        0.0000        0.0000        0.0000
  37748.5833  05/07/2003        0.0000       -3.0663        0.0000        0.0000        0.0000        0.0000
  37748.6250  05/07/2003        0.0000       -2.7661        0.0000        0.0000        0.0000        0.0000
  37748.6667  05/07/2003        0.0000       -2.2524        0.0000        0.0000        0.0000        0.0000
  37748.7083  05/07/2003        0.0000       -1.6164        0.0000        0.0000        0.0000        0.0000
  37748.7500  05/07/2003        0.0000       -0.9125        0.0000        0.0000        0.0000        0.0000
  37748.7917  05/07/2003        0.0000       -0.3007        0.0000        0.0000        0.0000        0.0000
  37748.8333  05/07/2003        0.0000       -0.2159        0.0000        0.0000        0.0000        0.0000
  37748.8750  05/07/2003        0.0000       -0.1743        0.0000        0.0000        0.0000        0.0000
  37748.9167  05/07/2003        0.0000       -0.1457        0.0000        0.0000        0.0000        0.0000
  37748.9583  05/07/2003        0.0000       -0.1208        0.0000        0.0000        0.0000        0.0000
  37749.0000  05/08/2003        0.0000       -0.1025        0.0000        0.0000        0.0000        0.0000
  37749.0417  05/08/2003        0.0000       -0.1131        0.0000        0.0000        0.0000        0.0000
  37749.0833  05/08/2003        0.0000       -0.0920        0.0000        0.0000        0.0000        0.0000
  37749.1250  05/08/2003        0.0000       -0.0521        0.0000        0.0000        0.0000        0.0000
  37749.1667  05/08/2003        0.0000       -0.0377        0.0000        0.0000        0.0000        0.0000
  37749.2083  05/08/2003        0.1238        0.0853        0.0000        0.0000        0.0000        0.0000
  37749.2500  05/08/2003        5.1816        5.1495        0.0000        0.0000        0.0000        0.0000
  37749.2917  05/08/2003       18.8041       18.7899        0.0000        0.0000        0.0000        0.0000
  37749.3333  05/08/2003       22.9991       15.2268        5.1884        0.3750        0.0000        5.1884
  37749.3750  05/08/2003       17.2811       10.4442        8.1049        0.3663        0.0000        8.1049
  37749.4167  05/08/2003        1.4288        1.3150        0.7947        0.0000        0.0000        0.7947
  37749.4583  05/08/2003        7.0247        6.6787        0.0000        0.0000        0.0000        0.0000
  37749.5000  05/08/2003        7.6394        7.5426        0.0026        0.0000        0.0000        0.0026
  37749.5417  05/08/2003        0.6974        0.4667        0.0000        0.0000        0.0000        0.0000
  37749.5833  05/08/2003        0.0000       -0.2046        0.0000        0.0000        0.0000        0.0000
  37749.6250  05/08/2003        0.0000       -0.1868        0.0000        0.0000        0.0000        0.0000
  37749.6667  05/08/2003        1.9812        1.8860        0.0000        0.0000        0.0000        0.0000
  37749.7083  05/08/2003        8.3629        8.2610        0.0000        0.0000        0.0000        0.0000
  37749.7500  05/08/2003        8.8478        8.1348        0.3525        0.0973        0.0000        0.3525
  37749.7917  05/08/2003        0.0000       -0.0315        0.1488        0.0000        0.0000        0.1488
  37749.8333  05/08/2003        0.0000       -0.0152        0.0000        0.0000        0.0000        0.0000
  37749.8750  05/08/2003        0.0000       -0.0148        0.0000        0.0000        0.0000        0.0000
  37749.9167  05/08/2003        0.0000       -0.0147        0.0000        0.0000        0.0000        0.0000
  37749.9583  05/08/2003        0.0000       -0.0147        0.0000        0.0000        0.0000        0.0000
  37750.0000  05/09/2003        0.0000       -0.0136        0.0000        0.0000        0.0000        0.0000
  37750.0417  05/09/2003        0.0000       -0.0134        0.0000        0.0000        0.0000        0.0000
  37750.0833  05/09/2003        0.0000       -0.0240        0.0000        0.0000        0.0000        0.0000
  37750.1250  05/09/2003        0.0000       -0.0362        0.0000        0.0000        0.0000        0.0000
  37750.1667  05/09/2003        0.0000       -0.0420        0.0000        0.0000        0.0000        0.0000
  37750.2083  05/09/2003        0.0000       -0.0385        0.0000        0.0000        0.0000        0.0000
  37750.2500  05/09/2003        0.0000       -0.1170        0.0000        0.0000        0.0000        0.0000
  37750.2917  05/09/2003        0.0000       -0.4893        0.0000        0.0000        0.0000        0.0000
  37750.3333  05/09/2003        0.0000       -1.1034        0.0000        0.0000        0.0000        0.0000
  37750.3750  05/09/2003        0.0000       -1.6399        0.0000        0.0000        0.0000        0.0000
  37750.4167  05/09/2003        0.0000       -2.0195        0.0000        0.0000        0.0000        0.0000
  37750.4583  05/09/2003        0.0000       -2.5389        0.0000        0.0000        0.0000        0.0000
  37750.5000  05/09/2003        0.0000       -2.8766        0.0000        0.0000        0.0000        0.0000
  37750.5417  05/09/2003        0.0000       -2.8254        0.0000        0.0000        0.0000        0.0000
  37750.5833  05/09/2003        0.0000       -2.5966        0.0000        0.0000        0.0000        0.0000
  37750.6250  05/09/2003        0.0000       -2.5232        0.0000        0.0000        0.0000        0.0000
  37750.6667  05/09/2003        0.0000       -2.0772        0.0000        0.0000        0.0000        0.0000
  37750.7083  05/09/2003        0.0000       -1.4482        0.0000        0.0000        0.0000        0.0000
